header_frame_id,header_seq,header_stamp_nsecs,header_stamp_secs,point_x,point_y,point_z
Camera,844,0,0,0.012222460915,-0.0535154453496,0.608940624355
Camera,845,0,0,0.0085871134584,-0.0477219424298,0.622294114537
Camera,846,0,0,0.00818490371373,-0.0494870135086,0.621776490709
Camera,847,0,0,0.0098060820354,-0.0548145432064,0.613326377427
Camera,848,0,0,0.0121456960493,-0.0590740498722,0.603286726407
Camera,849,0,0,0.0140133791987,-0.0551560110436,0.603776327496
Camera,850,0,0,0.0162904091212,-0.0574096268625,0.59634819842
Camera,851,0,0,0.0167368173896,-0.0582210396963,0.593041822722
Camera,852,0,0,0.0141553506542,-0.0481512454412,0.60982223119
Camera,853,0,0,0.0148937745778,-0.0510372113537,0.606006595677
Camera,854,0,0,0.0178233688949,-0.0583430357013,0.59068152172
Camera,855,0,0,0.0180663269262,-0.0590551426409,0.589611026671
Camera,856,0,0,0.0163491293797,-0.0540683577532,0.600875443668
Camera,857,0,0,0.0164443263715,-0.0507414409236,0.603313995341
Camera,858,0,0,0.0181787980744,-0.0509654507638,0.597949212994
Camera,859,0,0,0.019420942746,-0.0487331695639,0.598649918687
Camera,860,0,0,0.0231612609939,-0.0518158944867,0.586916914465
Camera,861,0,0,0.024765202425,-0.0536323274981,0.579252968086
Camera,862,0,0,0.0240337630765,-0.0556338184017,0.577965099655
Camera,863,0,0,0.024937304573,-0.0642068322335,0.563638044349
Camera,864,0,0,0.0226702056945,-0.0572947395551,0.578018452001
Camera,865,0,0,0.0255358658875,-0.0596141531504,0.568833043297
Camera,866,0,0,0.0225435283257,-0.054144518825,0.586394231227
Camera,867,0,0,0.0212896380782,-0.0439386004675,0.602297331759
Camera,868,0,0,0.02763369924,-0.0413078186854,0.591071992001
Camera,869,0,0,0.0327286663907,-0.0454975739405,0.571419079259
Camera,870,0,0,0.0285778210962,-0.0425730272658,0.587623688251
Camera,871,0,0,0.0294079349476,-0.0452936046972,0.583031024572
Camera,872,0,0,0.0279091400909,-0.0430739775488,0.589966036684
Camera,873,0,0,0.0281055505086,-0.0417766442859,0.588383687507
Camera,874,0,0,0.0287444805855,-0.0375989918146,0.591102277761
Camera,875,0,0,0.0288325295725,-0.0343054148639,0.597527884136
Camera,876,0,0,0.0330095413827,-0.0390583183814,0.579983639789
Camera,877,0,0,0.036848490817,-0.0400566517829,0.570268525543
Camera,878,0,0,0.0374931325994,-0.0424220604248,0.563219781118
Camera,879,0,0,0.0378457260329,-0.0427319881632,0.5641349788
Camera,880,0,0,0.037620268212,-0.0388318476626,0.571402501456
Camera,881,0,0,0.0412113827506,-0.0428485760379,0.558040581892
Camera,882,0,0,0.0448302822879,-0.0477721057358,0.539238089669
Camera,883,0,0,0.0416208267757,-0.0429927534044,0.547597632897
Camera,884,0,0,0.0396191207407,-0.0404100447587,0.565637294021
Camera,885,0,0,0.0400252311487,-0.041846147145,0.563237250915
Camera,886,0,0,0.0389806115677,-0.0431192390576,0.5651224046
Camera,887,0,0,0.0394757536008,-0.0465834791423,0.560861271617
Camera,888,0,0,0.0405432475749,-0.0511493510729,0.560274945772
Camera,889,0,0,0.0409455625404,-0.0507456575151,0.558113199426
Camera,890,0,0,0.0406743147459,-0.0439592022719,0.558461951416
Camera,891,0,0,0.0395085222393,-0.0372797327951,0.569059974545
Camera,892,0,0,0.0400327069954,-0.0388041633475,0.567257896555
Camera,893,0,0,0.0416149626871,-0.0463554517055,0.566411493627
Camera,894,0,0,0.0438391635621,-0.046586121752,0.552613144939
Camera,895,0,0,0.0441784502645,-0.0419601153944,0.561758909802
Camera,896,0,0,0.0471781191289,-0.0429830846973,0.547449676105
Camera,897,0,0,0.0504765197581,-0.0453232957383,0.53790258337
Camera,898,0,0,0.0499876924043,-0.0460213692153,0.536883063184
Camera,899,0,0,0.0505765985348,-0.045101197008,0.538586197879
Camera,900,0,0,0.0531616543493,-0.0437462000738,0.535288700036
Camera,901,0,0,0.0536710454353,-0.0532892411287,0.518298803504
Camera,902,0,0,0.0489738816822,-0.0497621962494,0.535735054236
Camera,903,0,0,0.0471464438849,-0.0429076096028,0.547851946765
Camera,904,0,0,0.0515462998124,-0.0508302392873,0.52743161573
Camera,905,0,0,0.0508384055605,-0.0438221007595,0.540882141114
Camera,906,0,0,0.0505785754996,-0.0413941566543,0.541867696798
Camera,907,0,0,0.0532045150146,-0.0471037817243,0.532244407742
Camera,908,0,0,0.0535730721303,-0.0461205686927,0.532944511074
Camera,909,0,0,0.051978347952,-0.043750677411,0.537013657137
Camera,910,0,0,0.0510841697313,-0.0450505353805,0.538781270794
Camera,911,0,0,0.0510010003801,-0.0462835936034,0.53489658738
Camera,912,0,0,0.0507637365011,-0.0413044943696,0.540525066972
Camera,913,0,0,0.0492412367728,-0.0363777174192,0.550336390495
Camera,914,0,0,0.0498032588528,-0.0411632818005,0.543197775487
Camera,915,0,0,0.0507859411782,-0.0423905477413,0.540503531782
Camera,916,0,0,0.0517035656832,-0.0417716526431,0.537830750388
Camera,917,0,0,0.0514044349343,-0.0411206117768,0.540728967445
Camera,918,0,0,0.0525775095013,-0.0380793239687,0.541815556745
Camera,919,0,0,0.0533232629929,-0.0405163616223,0.537122203691
Camera,920,0,0,0.0513321383617,-0.0401625821178,0.542405124748
Camera,921,0,0,0.0516894241777,-0.0363640486019,0.545271835223
Camera,922,0,0,0.0523013677099,-0.0344598699937,0.543955926929
Camera,923,0,0,0.0518930427425,-0.0347065461791,0.544587953566
Camera,924,0,0,0.05210110726,-0.0342445525642,0.544915206552
Camera,925,0,0,0.052565589547,-0.0339765176885,0.543777076059
Camera,926,0,0,0.0508184540999,-0.0334447032426,0.550216530608
Camera,927,0,0,0.049905747564,-0.0388987104254,0.546595821242
Camera,928,0,0,0.0493730023178,-0.0398970798753,0.547497977827
Camera,929,0,0,0.0480251008326,-0.0332352392178,0.555196067236
Camera,930,0,0,0.0479850763161,-0.0296523728038,0.558163389391
Camera,931,0,0,0.0496743777174,-0.0327653518515,0.550034072751
Camera,932,0,0,0.0491092605042,-0.0379718612784,0.546024028627
Camera,933,0,0,0.045908819323,-0.0357508432355,0.562457558929
Camera,934,0,0,0.0474301881832,-0.0384522417081,0.551451587805
Camera,935,0,0,0.048852679744,-0.0395596092223,0.547815477004
Camera,936,0,0,0.0490267884664,-0.0360228577871,0.550331581654
Camera,937,0,0,0.0465354245017,-0.0314687334361,0.564774973282
Camera,938,0,0,0.0453823133713,-0.0292137967685,0.56872342407
Camera,939,0,0,0.0476548155372,-0.0318137962,0.557385050788
Camera,940,0,0,0.0506450270791,-0.0313584135719,0.549887189973
Camera,941,0,0,0.0526938867438,-0.0304211909748,0.549157031897
Camera,942,0,0,0.0528692074005,-0.0308260182888,0.550215376026
Camera,943,0,0,0.0535074951439,-0.0342206194223,0.54645780274
Camera,944,0,0,0.0543835748298,-0.0342324661848,0.545405867325
Camera,945,0,0,0.0542709685324,-0.0309167558328,0.54515716529
Camera,946,0,0,0.0544248976948,-0.0295441105969,0.547736934127
Camera,947,0,0,0.0543615001815,-0.0323442033877,0.545551534406
Camera,948,0,0,0.0537746544127,-0.0333403582939,0.546313130591
Camera,949,0,0,0.0528097106984,-0.035200976463,0.547376344698
Camera,950,0,0,0.0554423105089,-0.0235613812247,0.54979904514
Camera,951,0,0,0.0544764321051,-0.0226404800536,0.553923713297
Camera,952,0,0,0.0532039014212,-0.0280206595961,0.552281776239
Camera,953,0,0,0.0522692893398,-0.0322535938606,0.551125360967
Camera,954,0,0,0.0519128357533,-0.0285062006837,0.554350700803
Camera,955,0,0,0.0522626079042,-0.0238188197661,0.55662059013
Camera,956,0,0,0.0534203918643,-0.0253370435561,0.551955130038
Camera,957,0,0,0.0524637768454,-0.0266641841127,0.552091913166
Camera,958,0,0,0.0516959295125,-0.0273490275298,0.553432877688
Camera,959,0,0,0.0539762160858,-0.0267175373279,0.550557962154
Camera,960,0,0,0.0569158177903,-0.0250083906057,0.546734282556
Camera,961,0,0,0.0565755793972,-0.0268862666786,0.545015346644
Camera,962,0,0,0.0557140987285,-0.0266834296491,0.548857753399
Camera,963,0,0,0.0582415547048,-0.0264389970303,0.543733718132
Camera,964,0,0,0.0590312751466,-0.0267874586559,0.542076713994
Camera,965,0,0,0.0586599834648,-0.0264032104645,0.544436225667
Camera,966,0,0,0.0604867795546,-0.0260475377627,0.542185708813
Camera,967,0,0,0.0642578489136,-0.0276909955905,0.533145964659
Camera,968,0,0,0.0671751238785,-0.0203383547857,0.532486788492
