ball_x,ball_y,ball_z,kalman_x,kalman_y,kalman_z,cam_desired_pos_x,cam_desired_pos_y,cam_desired_pos_z,cam_desired_orient_x,cam_desired_orient_y,cam_desired_orient_z,cam_desired_orient_w,cam_real_pos_x,cam_real_pos_y,cam_real_pos_z,cam_real_orient_x,cam_real_orient_y,cam_real_orient_z,cam_real_orient_w,q_real_0,q_real_1,q_real_2,q_real_3,q_real_4,q_real_5,q_real_6,q_desired_0,q_desired_1,q_desired_2,q_desired_3,q_desired_4,q_desired_5,q_desired_6
-0.162207,0.05854,0.89336,-0.167329,0.0831094,0.866301,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.169605,0.0601407,0.905816,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.177888,0.060156,0.918461,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.186223,0.0601799,0.931212,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.194515,0.0601966,0.943875,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.202845,0.0602196,0.956614,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.211096,0.0602296,0.969195,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.227618,0.0602526,0.994392,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.236298,0.0603392,1.00787,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.162207,0.05854,0.89336,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0224365,-0.0206616,0.336118,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0224365,-0.0206616,0.336118,-0.245027,0.0604353,1.02144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.0017959,6.31396e-06,0.403076,-0.253305,0.0604496,1.03408,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.0017959,6.31396e-06,0.403076,0.0224365,-0.0206616,0.336118,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.0017959,6.31396e-06,0.403076,0.0224365,-0.0206616,0.336118,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.0017959,6.31396e-06,0.403076,0.0224365,-0.0206616,0.336118,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.0017959,6.31396e-06,0.403076,-0.0016381,0.00153592,0.404915,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.00986551,0.0239516,0.419558,-0.00255407,0.00298798,0.408625,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.00986551,0.0239516,0.419558,-0.00255407,0.00298798,0.408625,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
-0.00986551,0.0239516,0.419558,-0.00439282,0.00590345,0.416074,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.00479623,0.0281148,0.373112,-0.00531549,0.0073667,0.419813,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.00479623,0.0281148,0.373112,-0.011184,0.0263582,0.422577,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.00479623,0.0281148,0.373112,-0.0123493,0.0296797,0.42616,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0289369,0.0289979,0.299155,-0.0135134,0.032998,0.429739,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0289369,0.0289979,0.299155,-0.00130076,0.03101,0.382827,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0289369,0.0289979,0.299155,-0.00186429,0.0338251,0.382144,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0289369,0.0289979,0.299155,-0.00239335,0.0364608,0.381493,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0289369,0.0289979,0.299155,0.0208479,0.0305369,0.308617,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0289369,0.0289979,0.299155,0.0215128,0.0321485,0.301692,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0347129,0.0385566,0.277794,0.0221696,0.0337413,0.294854,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0347129,0.0385566,0.277794,0.0228287,0.0353395,0.287991,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0347129,0.0385566,0.277794,0.0234821,0.0369247,0.281188,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
